Day,Date,Open,High,Low,Close,Volume
Mon,5/22/17,229.96,230.74,229.89,230.56,63381448
Fri,5/19/17,228.45,230.14,228.39,229.4,119480680
Thu,5/18/17,226.91,228.86,226.62,227.91,111207488
Wed,5/17/17,229.19,229.71,226.93,227,178864736
Tue,5/16/17,231.64,231.67,230.67,231.1,53233028
Mon,5/15/17,230.51,231.45,230.49,231.31,64325084
Fri,5/12/17,230.15,230.47,229.74,230.04,56007756
Thu,5/11/17,230.4,230.61,229.22,230.43,64781568
Wed,5/10/17,230.44,230.9,230.2,230.9,56403632
Tue,5/9/17,230.98,231.21,230.1,230.48,53359152
Mon,5/8/17,230.78,230.95,230.22,230.7,50265976
Fri,5/5/17,230.24,230.75,229.75,230.73,64410616
Thu,5/4/17,229.9,229.99,228.89,229.83,63851152
Wed,5/3/17,229.38,229.94,228.81,229.56,75979840
Tue,5/2/17,229.91,230.04,229.39,229.84,59605328
Mon,5/1/17,229.75,230.22,229.29,229.75,69481552
Fri,4/28/17,229.96,229.99,229.03,229.17,66001704
Thu,4/27/17,229.84,230.01,229.08,229.67,59641272
Wed,4/26/17,229.59,230.57,229.43,229.48,87993960
Tue,4/25/17,229.01,230.01,228.91,229.63,79678728
Mon,4/24/17,228.31,228.53,225.79,228.3,123842336
Fri,4/21/17,226.45,226.51,225.37,225.81,114679560
Thu,4/20/17,225.39,227.02,225.04,226.54,96169512
Wed,4/19/17,225.75,226.16,224.46,224.71,71369520
Tue,4/18/17,224.98,225.72,224.36,225.12,86459952
Mon,4/17/17,224.39,225.8,224.17,225.8,71063576
Thu,4/13/17,224.9,225.72,223.81,223.81,96489696
Wed,4/12/17,225.96,226.17,225.03,225.28,85045656
Tue,4/11/17,226.11,226.38,224.61,226.27,91466688
Mon,4/10/17,226.56,227.42,225.95,226.54,70242808
Fri,4/7/17,226.35,227.17,225.86,226.4,77303944
Thu,4/6/17,226.15,227.21,225.66,226.63,71822344
Wed,4/5/17,227.42,228.51,225.77,226,113028560
Tue,4/4/17,226.21,226.77,225.78,226.67,58660448
Mon,4/3/17,226.98,227.2,225.16,226.53,88870792
Fri,3/31/17,227.08,227.66,226.86,226.92,76598336
Thu,3/30/17,226.66,227.67,226.47,227.45,58942700
Wed,3/29/17,226.2,226.99,225.94,226.73,64357720
Tue,3/28/17,224.54,226.99,224.42,226.52,97116664
Mon,3/27/17,223.25,225.17,222.95,224.88,90852904
Fri,3/24/17,225.61,226.25,224.25,225.11,116876752
Thu,3/23/17,225.25,226.54,224.86,225.28,104312192
Wed,3/22/17,225.03,225.83,224.33,225.52,101360712
Tue,3/21/17,228.59,228.72,224.84,224.99,136931344
Mon,3/20/17,228.16,228.48,227.48,227.91,54578544
Fri,3/17/17,228.86,229.07,228.16,228.16,92460704
Thu,3/16/17,229.17,229.26,228.2,228.57,81742480
Wed,3/15/17,227.68,229.48,227.42,229.02,100249736
Tue,3/14/17,227.32,227.38,226.37,227.05,62478376
Mon,3/13/17,227.74,227.97,227.38,227.92,59740592
Fri,3/10/17,228.08,228.12,226.75,227.81,85548408
Thu,3/9/17,226.86,227.38,225.94,227.01,94617744
